frames,Rg,degrees,mean_curv,max_curv_monomer,max_curv,min_curv_monomer,min_curv,turning_number,winding_number,density
1038.0,3.208896654306592,-1.032383478722565,38.50654,17,117.87294,32,2.52183,-0.8854725820456195,-0.7565018257526379,1.54564114718616
1039.0,3.22817068411942,-4.231805512281653,39.16656,5,119.61867,14,0.82871,-0.888320770930197,-0.763204641342334,1.5272395181662293
1040.0,3.2209630982298054,-7.901216965857884,39.32035,5,116.07915,29,3.30124,-0.9100665865045384,-0.7739934278407854,1.53408220819668
1041.0,3.2238732557460352,-16.500231660047533,39.47138,8,117.64299,36,1.01325,-0.9376762880534948,-0.7974395380674486,1.5313138575072447
1042.0,3.224929947436705,-18.913428382498836,40.63131,5,113.89524,38,0.55788,-0.9297754473767096,-0.8011126168912854,1.5303105107338735
1043.0,3.2211561289077046,-16.606359496255095,41.69902,17,116.87342,34,0.84942,-0.9429743438728686,-0.7944115871186104,1.5338983511938067
1044.0,3.221012792642604,-17.403993836131832,41.3742,17,118.08515,31,0.20091,-1.0036893141672578,-0.7998221497838449,1.534034872323561
1045.0,3.235641776358374,-8.355495364116734,40.0468,8,114.61933,23,2.03493,-0.9332080002672188,-0.7700190885858086,1.5201948728735717
1046.0,3.235208722725065,-16.132268221596973,39.47675,17,117.67321,11,0.52303,-0.9767179193053428,-0.7920640120531365,1.5206018759636681
1047.0,3.2243938417526703,-2.9003565236117197,40.40077,8,118.38524,29,0.20076,-0.9781188444537968,-0.7560544015696913,1.5308194289406596
1048.0,3.2198731042301625,-7.054614765037741,41.05242,8,114.80922,3,0.43636,-0.9769328625845816,-0.7680306356352103,1.5351210214510564
1049.0,3.2052358858343055,-10.876690111567129,41.80336,17,114.33877,23,0.02662,-0.978026129635469,-0.7780847790865404,1.5491737830220267
1050.0,3.24048966828466,-14.975294388093644,39.46268,7,122.90099,32,0.71815,-0.985094120196758,-0.7871126762123666,1.5156497401912803
1051.0,3.2456643187845255,-33.704128231788395,41.13842,8,117.27774,23,6.56804,-1.023831573124056,-0.8395662690383585,1.5108207099551874
1052.0,3.268688696400696,-22.641889742014826,38.93896,7,112.13689,23,1.66952,-0.9915352945102276,-0.8048539173431641,1.4896114753595824
1053.0,3.2502520564827573,-23.08863106129951,40.8007,7,117.16613,39,1.02425,-1.0052567101925824,-0.8020702784489708,1.5065586667231459
1054.0,3.2877069435440007,-18.489988328384115,38.7307,8,116.14733,39,0.42813,-0.9923243650323696,-0.7845315667363069,1.4724275470911712
1055.0,3.2987977533021065,-20.160941282597538,38.60799,15,118.35646,39,1.87156,-0.9154828964672348,-0.78589303106779,1.462543363229087
1056.0,3.2953835272342498,-10.829050250507391,39.57488,5,118.16321,22,1.72944,-0.8660784273721204,-0.7577847964056509,1.4655755082901811
1057.0,3.291951003203568,175.6521211705574,40.63158,5,119.1822,29,1.62374,-0.8557189603343458,-0.718310196444747,1.4686334188523984
1058.0,3.308876215998238,179.65019793372875,39.4728,5,111.40633,27,2.17472,-0.829905861828666,-0.7274007671448149,1.4536474485479642
1059.0,3.272503953739952,168.87430639451296,41.86858,17,108.98531,36,2.6783,-0.8489923092214048,-0.6978613298380242,1.4861401651471764
1060.0,3.242490155848852,-1.6496116340621825,41.91134,5,119.0974,34,1.87983,-0.9149671491241084,-0.7389438433462469,1.513780125797638
1061.0,3.2526483161667685,175.56986195920877,40.23056,17,118.92002,20,0.15002,-0.8587811103629506,-0.7180133281198269,1.5043396896664654
1062.0,3.238375083334152,178.811177067269,40.55821,8,120.97696,30,1.22057,-0.8717988204549283,-0.724906358116554,1.517629755745061
1063.0,3.2242646997978333,169.92972143853234,40.6692,8,117.95739,33,1.73705,-0.8607590320582793,-0.7029622531346763,1.5309420596742234
1064.0,3.234194629237541,173.93948735860877,40.30576,8,122.69535,35,0.49852,-0.8475248785195606,-0.7149292871445395,1.5215556059590938
1065.0,3.2207760110663406,154.30669207842232,41.2547,5,115.96297,40,0.14795,-0.7867244092661276,-0.6563849308028586,1.534260435694429
1066.0,3.2140807319984326,150.0617161424038,41.48868,5,113.29272,36,2.77075,-0.734650248527481,-0.647457317538787,1.5406591554510958
1067.0,3.2307443590467546,140.53146248730116,38.27626,5,116.94062,44,0.08307,-0.7423769650242965,-0.6270902813690381,1.5248072288760846
1068.0,3.245363957769003,135.35847240428186,37.45735,5,116.50079,35,0.13162,-0.6912344358079697,-0.6046000761840057,1.5111003782130525
1069.0,3.255263700016589,125.76897718529835,37.68424,5,121.38278,39,3.68568,-0.6778347284204911,-0.5711303906848859,1.5019233906694212
1070.0,3.2456537095859916,129.65535537541248,38.94031,5,117.01834,32,1.83078,-0.6606577706975418,-0.5862469633445728,1.510830586931903
1071.0,3.2586403935316146,126.74182682362704,38.17159,5,117.24547,43,2.36792,-0.6240772168127353,-0.5755196983958173,1.4988123340761057
1072.0,3.276197981311514,131.38336416247066,37.92609,15,116.5252,23,0.35227,-0.6126321432444335,-0.5878511252338972,1.4827907047165765
1073.0,3.2885740265245413,131.96112349686854,40.33502,5,120.70459,32,1.08025,-0.6217125819505741,-0.5866458190652818,1.4716511932412204
1074.0,3.2872612289690717,129.16603849646066,39.23995,5,123.04013,45,1.24944,-0.5799143489103462,-0.5812314861337815,1.472826862426765
1075.0,3.296518318355384,124.29297735994676,38.61575,12,116.43077,31,0.63393,-0.5837105819017895,-0.5650525498813834,1.4645666646208342
1076.0,3.301586862907622,118.230665834916,39.61755,12,119.4407,34,0.62613,-0.5014642126949967,-0.534694694504208,1.4600733565901072
1077.0,3.3066874153118833,122.65510093540718,37.59189,15,115.32265,31,0.02067,-0.6057183399185997,-0.5613594333154851,1.455572515651004
1078.0,3.3076062094903502,117.90847623202691,37.83971,12,120.70431,16,0.00275,-0.574874397504939,-0.54484966438665,1.4547639636529677
1079.0,3.308655424427839,117.40647653590467,39.75789,18,112.57394,47,2.80256,-0.5836677556640383,-0.5421228542848014,1.4538414631978094
1080.0,3.3005209046033803,118.78993858267567,40.05888,5,110.04812,22,1.16363,-0.530679439918101,-0.5402168444016291,1.461016618998233
1081.0,3.3044647411118597,124.77660593729324,40.72339,21,117.29872,44,1.08838,-0.5024576023082225,-0.5551894186150501,1.4575312906987727
1082.0,3.2883219892794906,121.19897976115423,39.46136,12,114.31869,3,0.11825,-0.4800667050362449,-0.5482114104436095,1.471876794704871
1083.0,3.282996738480288,114.89968558507186,39.96815,12,110.16122,22,0.0751,-0.452467443275613,-0.5297783984925367,1.4766556420121242
1084.0,3.281003010788224,96.80561344232422,39.75267,5,115.63827,20,0.0083,-0.4645508982522843,-0.4820139457605921,1.4784507904609128
1085.0,3.297860740571632,93.61492075086365,38.21312,21,117.97928,19,0.22949,-0.5059894635256452,-0.4796684523307439,1.4633745787019337
1086.0,3.3127968055372614,104.67635375878112,36.64553,7,106.64552,41,1.31014,-0.5466363773948031,-0.5206804603232089,1.4502087935803816
1087.0,3.3232633735344264,101.51234414925383,38.07681,21,113.99788,30,0.6211,-0.5000971112970969,-0.5122653131311306,1.4410883570173039
1088.0,3.329348598335456,115.16358515132605,39.74841,5,116.91452,34,0.13844,-0.5141105447732348,-0.5511918830740187,1.4358252659021602
1089.0,3.3135945134201763,114.36258827887266,38.65077,5,115.78522,8,1.46693,-0.5530535060059006,-0.5575371603611788,1.4495106371017696
1090.0,3.3254904548580666,112.09796636371,40.83515,5,120.53304,8,0.35578,-0.5504342992157673,-0.5537321438424431,1.4391588092802747
1091.0,3.315923664169509,93.37342392924108,40.38451,1,121.68524,34,1.15839,-0.5202939260314441,-0.4978537978217296,1.447475039537683
1092.0,3.304284459817981,91.07938365289752,42.41756,5,116.69739,35,0.23958,-0.5309507251977985,-0.4921201505240525,1.457690340440633
1093.0,3.3341352007041176,91.14574007742684,40.43026,12,110.70601,33,0.19119,-0.5326475466020497,-0.4958118424056577,1.431705582180827
1094.0,3.327249528505947,80.70357721452311,40.75671,1,124.56579,41,1.08249,-0.5774223083163498,-0.4795692270236493,1.4376374823666094
1095.0,3.3324037416553636,83.02749135355202,41.06572,1,121.55914,39,2.77443,-0.5587703985637607,-0.4757234983704086,1.4331937473520395
1096.0,3.3323711277808297,68.5678590646107,40.75708,1,122.89597,31,0.86234,-0.5138422198679592,-0.4148456626562049,1.4332218007878654
1097.0,3.331556802720715,67.82912298286459,41.96376,1,120.99808,44,0.94497,-0.5117571852165553,-0.3916316110125432,1.433922524884778
1098.0,3.34267638416542,74.9634329279678,42.3007,9,115.17548,42,2.83924,-0.4803920742976605,-0.4072314821491494,1.4243983614999474
1099.0,3.3151039091100647,72.10537717270003,43.29723,12,106.70397,25,2.44827,-0.4585909420313663,-0.3963137714022697,1.4481909879526114
1100.0,3.316005931232545,69.71693458841318,41.2206,15,111.53171,16,0.55402,-0.4662851533024321,-0.3738171703414475,1.4474032193747137
1101.0,3.3270780207336683,53.265959355656946,39.37473,15,119.19669,16,0.41754,-0.436628467470058,-0.3329159896417314,1.4377857039325197
1102.0,3.316147585348102,46.689550529677234,39.28514,1,110.11624,18,0.0388,-0.4122250140166923,-0.3050112425244293,1.4472795661062592
1103.0,3.320735218501672,31.366666111369423,40.66613,1,119.10884,31,0.07798,-0.4044526528566576,-0.2480231691465678,1.443283462261346
1104.0,3.309599117520469,26.83110554991929,41.33104,1,108.42236,43,0.38431,-0.3895545037391605,-0.2223603551306259,1.453012489962126
1105.0,3.2871900693878375,19.19206917970888,41.27042,1,121.10126,32,0.04394,-0.3711861658482661,-0.2124097437120827,1.4728906292762272
1106.0,3.3045373441205528,33.48388544605898,39.15715,6,120.7779,31,0.7693,-0.4491563861947872,-0.2458091879617979,1.4574672454280029
1107.0,3.2957461281532026,19.23184057778441,42.13985,1,119.58003,30,2.97531,-0.4353434074018282,-0.1901648334691614,1.4652530381897297
1108.0,3.287292790056896,33.70933038783649,42.94075,12,109.33559,30,2.09546,-0.4440067202166246,-0.2196614408618709,1.4727985815295175
1109.0,3.284706364453448,39.61576433109087,40.90097,6,103.50543,22,1.57566,-0.4547153240657527,-0.2391335444173656,1.4751189007787795
1110.0,3.2829194098687484,33.21298718748726,43.28794,17,109.6313,10,1.72313,-0.4336803741524214,-0.2180906610249178,1.476725207579291
1111.0,3.277716579312255,33.041233515589454,42.78225,6,114.05671,13,1.04144,-0.4469714749527012,-0.1990237578492137,1.4814170402685585
1112.0,3.3059592828299573,24.907900311269884,42.08051,8,102.83897,46,0.50611,-0.4356554118582533,-0.158653340859685,1.4562137615060753
1113.0,3.3077025893471053,29.53738035278768,43.40844,17,110.32476,44,1.11584,-0.452700439495364,-0.16267367565629,1.4546791870468954
1114.0,3.3200309786826248,24.997288948868345,42.37498,21,110.34118,47,0.2121,-0.4199331892080347,-0.1470611317268844,1.4438958212973274
1115.0,3.3434110549995033,12.122731119182433,40.78811,1,110.64174,44,1.1214,-0.3671445251902154,-0.1234446048820792,1.4237724444698732
1116.0,3.3425027886793828,-175.39693607744306,40.76685,1,117.42615,35,0.27148,-0.3275228266374584,-0.072204114828809,1.4245463198189472
1117.0,3.342026687292612,-177.28196488586718,41.00326,6,113.62699,39,1.03846,-0.4106599480486729,-0.0575752249970267,1.4249522272827027
1118.0,3.3126974037128853,3.409570822849304,41.66095,3,119.54461,14,0.21259,-0.4288270070512902,-0.0693263130953653,1.450295825714619
1119.0,3.3174828266763994,-177.21661313586495,39.22523,6,116.47385,40,1.49439,-0.3876111822462416,-0.0640899119865682,1.4461147802156427
1120.0,3.313346152872628,-175.0049201646272,40.59211,6,122.51779,30,0.14534,-0.3694548522606558,-0.0645951979655723,1.4497279489860797
1121.0,3.3232884808227725,-178.7356028010575,39.94828,6,117.59052,32,1.73324,-0.3820135361350082,-0.0609862465933035,1.4410665823898863
1122.0,3.3335141654312133,-176.40625399739957,38.9926,6,117.04861,37,0.16022,-0.3408467739385858,-0.0529912049073709,1.4322390867327148
1123.0,3.346899902383792,7.199209704103751,39.82118,6,116.18845,10,0.5353,-0.3539321364152252,-0.0660525237703415,1.4208056776618072
1124.0,3.3553092387645167,-174.5456680278926,38.09236,1,118.39906,25,0.72096,-0.3193827723329792,-0.0347969129968197,1.413692735466395
1125.0,3.329787375713622,-172.5792332369963,38.39908,1,112.19457,14,5.1365,-0.3249229121031727,-0.0213583418519996,1.4354468837020535
1126.0,3.334232178937595,-171.15028896005606,37.79682,6,114.82899,31,1.28209,-0.3357944177325069,-0.0005669659726718,1.4316222992829473
1127.0,3.3434887139604132,-160.37838745200634,41.01826,6,119.43766,47,0.32956,-0.3015637462794913,0.0294628461043797,1.4237063055270003
1128.0,3.320706918187362,-165.20130805749756,43.55937,6,116.97615,37,4.17083,-0.2728588392265904,0.0155341568937049,1.443308062776041
1129.0,3.3360635122597095,-157.30794250217983,40.21047,6,113.96285,14,1.14204,-0.2232350834921434,0.0262097262788477,1.43005095149606
1130.0,3.323397589782559,-165.97331578612676,42.7595,18,113.97915,35,6.0571,-0.2551127209772439,0.0129495430707876,1.4409719619356594
1131.0,3.3077782528038684,-170.08567293734507,41.3735,18,118.11964,46,4.88974,-0.230102907048391,-0.0071739312918966,1.454612637968624
1132.0,3.338217724399068,-154.47922053451714,39.50825,9,110.09644,36,3.70042,-0.1483531195432098,0.0314193690045706,1.4282058716481927
1133.0,3.327056413091942,-165.6822257327427,36.66859,8,120.54717,25,0.64563,-0.1949834475660696,0.0114688068817581,1.4378043794555015
1134.0,3.334884001281888,-170.27358304705837,37.49603,8,114.48408,46,0.67921,-0.2000162193789644,0.0090216512679858,1.431062716276874
1135.0,3.332426779971055,-173.6613216599311,37.92916,9,120.18698,15,0.24784,-0.2294400930980437,0.0041930348582775,1.433173931009149
1136.0,3.3313306224714268,-167.7391266761307,41.11149,22,117.81656,3,0.14697,-0.1801369122420528,0.0232808031593803,1.4341172434527585
1137.0,3.3150418494905893,-162.99680133754995,40.85998,2,115.04662,46,0.23181,-0.1754592269073307,0.0220832470200462,1.4482452105096533
1138.0,3.310847680891514,-172.94288161357412,41.62292,6,114.56949,28,1.90212,-0.2064524277914246,-0.0015062093597807,1.4519167970928284
1139.0,3.3165760555623476,-172.16134878575565,40.85208,18,115.74223,17,2.54454,-0.2204741565611164,0.0066383546135761,1.4469056406368561
1140.0,3.3236461281706813,-177.44807221454468,40.27434,8,122.18699,15,3.3053,-0.1740110402121104,0.0024543914439812,1.4407564615818853
1141.0,3.3547472003974024,-175.71664255808585,37.4506,9,111.26364,7,0.00966,-0.1894814771191617,0.0113782875226314,1.4141664618408136
1142.0,3.3503970160112497,1.375901513836553,39.7758,8,120.52283,44,0.03879,-0.2104966133682118,-0.0025974483335631,1.4178411777998403
1143.0,3.3550712814883967,-167.32966024878715,39.71734,9,109.99911,29,2.02248,-0.1497220615303659,0.0312895071175207,1.4138932739192926
1144.0,3.3367257044035945,-162.39428407664963,38.29072,6,120.44746,46,0.60244,-0.1423175019584586,0.0512827628281228,1.4294834043713143
1145.0,3.341863822642411,-166.77100846293516,37.76067,6,124.32248,46,1.26465,-0.1094042240652416,0.0538831217434019,1.4250911198369176
1146.0,3.354715097003231,-158.83407244824656,38.54996,8,114.67309,26,0.60353,-0.1148709764115339,0.0720377167049571,1.414193528079981
1147.0,3.362164716870304,-162.70283076103647,37.26548,8,112.59783,32,0.38436,-0.1358611550008987,0.0610356762028265,1.4079335535987405
1148.0,3.3488695545070044,-174.1958550423039,36.49703,6,107.68239,36,0.19764,-0.141552700757871,0.0327907922018777,1.4191348631369167
1149.0,3.3820073464370437,1.1526770512766262,36.66844,18,115.24592,43,0.03922,-0.1586841097897723,0.0291217197372707,1.3914609998814669
1150.0,3.368861285423055,11.511700285841584,37.41934,18,115.5432,28,1.92933,-0.1657257197136055,0.0102102436538399,1.4023417811711845
1151.0,3.351298803111715,12.14346825016787,38.77149,18,110.38456,30,2.78984,-0.1931618014442388,0.018142701015952,1.4170782384533989
1152.0,3.3553014363549187,-177.82244952140675,38.98395,18,112.63821,29,0.45934,-0.1341729408020243,0.0540574509528799,1.4136993102691675
1153.0,3.3562970605581124,-149.59800213553024,40.11493,18,110.72175,45,0.58932,-0.0856291271079535,0.130612014245158,1.4128607048304846
1154.0,3.354605415235389,-168.7519031417276,39.02147,3,114.78951,33,0.09105,-0.1218816866619147,0.07601076984517,1.4142860061885987
1155.0,3.3824276468263723,-165.2060589563542,38.41374,3,112.399,43,0.96307,-0.1991745439848701,0.0839717575036509,1.3911152155363362
1156.0,3.3683186237851843,-165.00854440431516,41.49289,3,117.11783,1,0.02466,-0.2008970238698575,0.0838118549722436,1.4027936733310573
1157.0,3.3686557371138814,-150.11759362473254,40.46124,3,117.44993,26,2.05859,-0.1831265469090876,0.1239228550312613,1.402512922302052
1158.0,3.367730024387211,-138.2265852275318,41.7408,3,118.99764,38,0.30332,-0.1807974911716585,0.1644606634780354,1.4032840663617216
1159.0,3.3856123422947855,-129.178405166048,38.69691,3,106.1815,33,0.23938,-0.1620591399411347,0.1952174761555561,1.3884993255926394
1160.0,3.3916516343201013,-126.32707007270568,40.15622,22,112.83938,47,0.70139,-0.1154725532676626,0.2019595943332386,1.383558908353505
1161.0,3.3591103427635165,-116.42385537104148,41.80655,3,119.65591,35,0.62522,-0.1363025685095616,0.2327501253387535,1.4104951311989866
1162.0,3.3868070392543212,-107.01320484698688,41.70813,22,109.36122,46,1.92204,-0.1151214419744086,0.2628207527757268,1.3875199114565495
1163.0,3.381243928736005,-102.48325286855516,42.78912,22,116.46615,26,0.69703,-0.1289801009313967,0.2913940277471474,1.3920893993103631
1164.0,3.4061657224045714,-112.37301636289652,40.27354,22,117.29949,29,0.49161,-0.138011997088613,0.2589545451353248,1.3717930029348373
1165.0,3.4284254218825208,-105.14464372312996,41.63692,19,111.82097,34,1.95366,-0.0997580320620459,0.2823236572800959,1.3540375806364682
1166.0,3.385185189213934,-135.1087734769713,40.58264,7,110.36431,16,1.30026,-0.1921292087842728,0.1855792527667356,1.3888497579331087
1167.0,3.402081621251145,-128.37438373477866,41.34296,19,118.3533,38,0.98422,-0.1557469308432955,0.2045615687917956,1.375088575971911
1168.0,3.4240103415907934,-132.54377467643835,40.84631,19,122.56902,41,0.31537,-0.1616137279043425,0.1935541946592958,1.3575317516910121
1169.0,3.4598834558303015,-133.65003825065256,38.05393,19,113.20288,14,0.78044,-0.126662387355356,0.1909691328313862,1.3295270920894422
1170.0,3.4496906003541565,-127.7983701788562,40.08937,19,114.7364,16,2.33536,-0.112655829862744,0.2056890254027667,1.337395448850487
1171.0,3.431597387305869,-126.24547230663204,41.45645,19,120.61741,18,0.4056,-0.0882859196654666,0.2043882156547434,1.3515355532132947
1172.0,3.4524109434545833,-125.63356348788952,43.92428,19,120.07275,46,0.83896,-0.0901417951447062,0.2045297637033988,1.3352886653978684
1173.0,3.424413669116035,-133.75342323371748,43.95946,19,121.55417,43,2.69894,-0.1296138012020945,0.1845094303879349,1.3572119902774071
1174.0,3.454351856117807,-129.04145515373546,42.61545,48,118.09177,33,0.11364,-0.0991580789068546,0.2085551657516112,1.3337885573090562
1175.0,3.4781188361651525,-132.31426817280988,41.78085,22,114.41801,39,1.40328,-0.0917381452629007,0.2013488665692955,1.3156225201455425
1176.0,3.486324758694075,-150.79218213010532,40.18594,48,116.20714,43,1.49784,-0.1562035268437918,0.1511455416399345,1.3094365266850572
1177.0,3.483283455276781,-140.83223378081885,39.76381,48,110.42849,30,0.03734,-0.1145419063702428,0.1688377024157797,1.31172409953194
1178.0,3.51313170337578,-142.64041163092085,39.32033,48,115.94656,15,0.73182,-0.1278599280529979,0.1682187114739604,1.2895294621942464
1179.0,3.500627846861037,-157.00172237155948,39.87661,22,113.03761,21,0.94139,-0.1662921273827836,0.1312364407267255,1.2987580285036593
1180.0,3.513065739583964,-160.229233178787,38.4011,22,118.40916,46,0.54631,-0.1671177145090456,0.1204350377482451,1.2895778888721876
1181.0,3.4983069565757177,-161.30536150132505,36.47383,22,116.01871,25,0.88077,-0.1740127548288804,0.1173233914832667,1.3004818765322177
1182.0,3.483297251317668,-171.8739603004934,37.1766,22,114.2507,18,0.3858,-0.2348894452710015,0.0959883195688164,1.3117137090529385
1183.0,3.4632532920141346,-177.18403847982836,38.7127,48,108.0244,32,1.2357,-0.236777159271408,0.0852811303639311,1.3269410214756692
1184.0,3.466016367282126,-175.36222754044235,38.51715,20,110.28194,21,0.28917,-0.1929660228678595,0.087033951191635,1.324826215251205
1185.0,3.491186290660565,1.8441463013386112,37.69116,20,118.51986,41,0.25676,-0.2348211058711991,0.0747068567362304,1.3057922437866498
1186.0,3.493275234436771,15.1240522085792,38.05162,20,110.19306,29,1.65234,-0.2431136523671862,0.0401107812083557,1.3042310092311022
1187.0,3.4838256598868296,25.46947404897459,39.77115,7,117.7269,40,0.7353,-0.273800754477412,0.0215799083367027,1.3113158313935294
1188.0,3.495784463587802,38.70811304922367,37.85115,20,119.33368,17,1.36253,-0.3217028502595543,-0.0106047957806314,1.3023593606887978
1189.0,3.4988241529161828,39.04254764678123,38.83621,7,115.4227,17,1.63885,-0.3013866341876178,-0.0128757972130543,1.3000974303721486
1190.0,3.488353357202343,49.659473866604856,38.61077,7,113.58023,40,5.00311,-0.3376388258255278,-0.0335764660367968,1.307914003969396
1191.0,3.4757352052622132,52.99238426272592,43.3945,7,113.65067,3,2.50627,-0.3726209043476315,-0.0361353415267169,1.3174276253205706
1192.0,3.476097148622354,64.58188729470919,40.1888,1,109.30582,40,2.47768,-0.4234888063324878,-0.0600712169790936,1.317153289284352
1193.0,3.497541033827116,69.19196944371521,37.56196,7,97.85186,2,0.582,-0.3613571470979492,-0.0793538840084536,1.3010515211526794
1194.0,3.462221221231822,72.21371754885743,39.70473,1,113.67682,41,5.46483,-0.2937121183642717,-0.0833218824497751,1.3277322483157215
1195.0,3.451523426042709,68.61640500828489,41.35465,1,109.49697,36,0.46868,-0.2545833517678766,-0.0659990837271016,1.3359754602766107
1196.0,3.431251008244147,77.51303517901971,39.90516,7,111.40872,40,0.38508,-0.2690787022039703,-0.0909890618083827,1.3518084375023423
1197.0,3.40365814866416,81.0602631064923,40.88032,1,111.65548,25,1.95974,-0.2709202500693966,-0.0991310742500614,1.3738150269383929
1198.0,3.4137746917220433,81.98403434393506,39.78916,7,109.48557,2,2.51794,-0.2389471996763568,-0.0978375748333945,1.3656846336086956
1199.0,3.4003971843053757,80.90236967117653,41.35972,12,107.57519,40,0.77131,-0.2102963363768086,-0.0950728720645914,1.3764512542531908
1200.0,3.4011964116096616,75.43612758467509,43.38939,12,108.70311,6,1.95029,-0.1304813542273147,-0.0743700709928337,1.375804441755727
1201.0,3.4048305416745492,71.65147723247432,43.05722,21,111.50859,40,0.9751,-0.115872216417886,-0.0620088853126437,1.3728690921461246
1202.0,3.392597937935821,70.5362407368973,43.5233,27,107.96267,25,3.27548,-0.1165096920527039,-0.0618888294683115,1.3827871787095094
1203.0,3.3823558436410557,80.40931650490663,43.6259,5,119.46144,44,1.09342,-0.1594204315504023,-0.0868995762118586,1.391174279436451
1204.0,3.348069418500793,73.34589051782604,43.97839,5,117.65674,42,2.11862,-0.1455421611969353,-0.066298015757199,1.4198132460753536
1205.0,3.3645931360214525,76.99321991152652,44.4531,12,121.38355,30,0.3144,-0.1501359608977942,-0.0744908969242482,1.405901914821612
1206.0,3.344795616952899,76.05935946168319,47.54502,5,118.89014,13,1.38244,-0.1516657942390475,-0.0739279429123513,1.4225939610123899
1207.0,3.359746033280918,91.3209443503976,45.75256,7,117.92512,38,2.63865,-0.1994179662217611,-0.1155561681651139,1.409961428028969
1208.0,3.3273750329549387,81.70857712515465,45.62214,5,121.35718,38,2.6852,-0.164094704730616,-0.0906544596231883,1.4375290326153845
1209.0,3.3723120601969168,62.51857751360484,44.27278,12,117.54656,17,2.9169,-0.1342796584719326,-0.044554081670546,1.3994733101175976
1210.0,3.3595248839850034,67.21342696931623,47.59992,12,120.31757,46,2.96836,-0.1425638291479078,-0.0491665030845884,1.410147062754564
1211.0,3.375467871191395,65.56047459337702,45.16577,12,120.09611,34,2.07503,-0.16012047155692,-0.0419842321917961,1.3968577268027722
1212.0,3.3883588513411587,58.12168339361304,44.62971,25,119.81098,39,9e-05,-0.1200355026175349,-0.0178407381398262,1.3862492803305797
1213.0,3.3695986538635987,50.32533791561971,47.80663,5,120.53635,35,5.80257,-0.0405204772215961,0.0058884698924915,1.4017281001136699
1214.0,3.382587556642277,53.82033114480296,46.76435,5,116.96075,41,0.20711,-0.0367566404029335,-0.0015861182133107,1.3909836903556114
1215.0,3.3686358233283964,67.71370740001618,47.238,5,115.31827,33,0.85119,-0.0625805015233136,-0.034324850665684,1.402529504340297
1216.0,3.3639117584595444,80.28868757416325,49.94921,1,119.47696,20,0.45863,-0.064071964730871,-0.0550763944825287,1.4064715177759324
1217.0,3.346624872761173,77.67452497092015,48.45919,1,111.47176,13,0.30048,-0.0652762905872646,-0.052809214910644,1.4210392142671402
1218.0,3.328434407394872,76.87775240290375,48.94515,1,113.25166,46,0.18938,-0.0683654603412758,-0.0524110844884935,1.4366141044683909
1219.0,3.3230759646716126,78.82492613499645,49.45936,1,119.80451,47,0.54598,-0.0938509607195991,-0.05818271247711,1.4412509054204172
1220.0,3.315844498403347,82.65219902409419,49.25253,1,120.93494,15,0.96667,-0.0674908930198947,-0.0612087813415814,1.4475441572773622
1221.0,3.3152895152234367,89.83934684381228,47.58494,5,120.8813,33,1.24237,-0.0843423611775357,-0.0790132904174694,1.4480288388701352
1222.0,3.3142434980796907,92.1604170571672,46.43477,32,118.37901,42,1.18584,-0.040347960542897,-0.0788866339329253,1.4489430155227365
1223.0,3.3064612464327534,91.45104077399614,47.55384,1,115.23994,44,3.44595,-0.0445546829106519,-0.0783235191838861,1.4557716508828928
1224.0,3.3217139613479585,91.52503062776734,47.22564,5,115.71571,41,0.47964,-0.0660759681386197,-0.080669683953062,1.4424330607707097
1225.0,3.3221997528323297,84.12364716514219,45.70747,5,115.0154,11,0.88835,-0.0613077361153852,-0.0665510813375609,1.4420112496106268
1226.0,3.377047895894457,81.95479799417018,44.96099,7,112.37836,26,1.6718,-0.0450288707629581,-0.0577990150349208,1.3955509325431428
1227.0,3.363254741811356,76.60535394125779,46.57924,7,113.25373,19,1.38625,-0.0695271797019381,-0.0474582416054699,1.4070210839153046
1228.0,3.339316569612338,77.84605185871749,47.30224,28,117.35139,23,0.17934,-0.1100792449248147,-0.0499741012455009,1.4272660871497744
1229.0,3.334506921832689,77.90428275386716,45.96809,22,122.56676,19,2.82576,-0.1739616871722167,-0.0586402571444125,1.4313863952284662
1230.0,3.3250555931184453,84.77224853992757,43.63607,22,121.46926,31,2.35793,-0.2179641279307613,-0.0805614671459678,1.439535269769585
1231.0,3.321612988133403,86.12865823122107,43.58398,7,116.12415,35,1.26502,-0.2823144391516928,-0.0873527255546882,1.442520758715774
1232.0,3.334309340193862,92.69219028856996,46.03878,22,116.15786,37,2.23484,-0.3148872459836006,-0.0986521919845844,1.4315560399856446
1233.0,3.3438550335356596,81.91296715606325,43.64052,22,114.56849,31,0.78801,-0.2781755916440775,-0.0641375385438852,1.423394388343403
1234.0,3.3644733875550075,93.09364404473568,41.39537,9,115.69363,8,1.52973,-0.3065508647939222,-0.0874742916226745,1.4060019944328441
1235.0,3.380685463914636,102.39098449349882,41.93537,9,113.98468,15,2.43262,-0.3889965156111131,-0.1085535371229966,1.392549363527188
1236.0,3.3877504405272227,103.73591449951444,39.8829,9,117.58658,31,0.52196,-0.4436939789456243,-0.1040968075508319,1.3867472419143942
1237.0,3.386197704276174,93.1392816052326,42.58332,9,108.76836,30,1.21486,-0.3797096330871643,-0.0765624999106707,1.3880193155422054
1238.0,3.363786758182406,84.79987432704718,43.7055,9,113.80757,43,0.05569,-0.3078046088398885,-0.0481571296394762,1.406576050321386
