F,K,theta,n_runs,mean_curv_over_27_streak_mean,mean_curv_over_27_streak_max,max_curv_over_119_streak_mean,max_curv_over_119_streak_max,turning_number_over_3.7_streak_mean,turning_number_over_3.7_streak_max,winding_number_over_3.4_streak_mean,winding_number_over_3.4_streak_max,density_over_2_streak_mean,density_over_2_streak_max,Rg_under_6_streak_mean,Rg_under_6_streak_max,winding_number_under_-3.4_streak_mean,winding_number_under_-3.4_streak_max,turning_number_under_-3.7_streak_mean,turning_number_under_-3.7_streak_max,Rg_mean,Rg_max,Rg_min,turning_number_mean,turning_number_max,turning_number_min,winding_number_mean,winding_number_max,winding_number_min,density_mean,density_max,density_min,direction_mean,mean_curv_mean,max_curv_max,min_curv_min,mean_neighbor_count,max_neighbor_count,max_neighbor_monomer,mean_neighbor_distance,min_neighbor_distance,mean_curv_times_over_27,max_curv_times_over_119,turning_number_times_over_3.7,winding_number_times_over_3.4,density_times_over_2,Rg_times_under_6,winding_number_times_under_-3.4,turning_number_times_under_-3.7,Rg_under_2_unique_streaks,winding_number_under_2_unique_streaks,turning_number_under_2_unique_streaks,mean_curv_over_27_unique_streaks,max_curv_over_119_unique_streaks,turning_number_over_3.7_unique_streaks,winding_number_over_3.4_unique_streaks,density_over_2_unique_streaks,mean_Rg_when_Rg_lessthan_6,min_Rg_when_Rg_lessthan_6,mean_degrees_when_Rg_lessthan_6,min_degrees_when_Rg_lessthan_6,mean_mean_curv_when_Rg_lessthan_6,min_mean_curv_when_Rg_lessthan_6,mean_max_curv_when_Rg_lessthan_6,min_max_curv_when_Rg_lessthan_6,mean_min_curv_when_Rg_lessthan_6,min_min_curv_when_Rg_lessthan_6,mean_max_curv_monomer_when_Rg_lessthan_6,min_max_curv_monomer_when_Rg_lessthan_6,mean_min_curv_monomer_when_Rg_lessthan_6,min_min_curv_monomer_when_Rg_lessthan_6,mean_turning_number_when_Rg_lessthan_6,min_turning_number_when_Rg_lessthan_6,mean_winding_number_when_Rg_lessthan_6,min_winding_number_when_Rg_lessthan_6,mean_density_when_Rg_lessthan_6,min_density_when_Rg_lessthan_6,mean_neighbor_count_when_Rg_lessthan_6,min_neighbor_count_when_Rg_lessthan_6,mean_max_neighbor_monomer_when_Rg_lessthan_6,min_max_neighbor_monomer_when_Rg_lessthan_6,mean_tail_direction_when_Rg_lessthan_6,min_tail_direction_when_Rg_lessthan_6,mean_head_and_tail_angle_diff_when_Rg_lessthan_6,min_head_and_tail_angle_diff_when_Rg_lessthan_6
10.0,5.0,10.0,5,5.95544,130.2,0.02572,5.2,0.0,0.0,0.0,0.0,0.0,0.0,54.61304,526.8,0.0,0.0,0.0,0.0,8.552576681563023,14.47578152988903,3.5657403613920806,0.2429286578646483,1.8878455808070889,-1.268940543254632,0.17526633934072072,1.5365022127892982,-0.8383659805521015,0.34687211429408465,1.3852014906597168,0.07595165332765745,9.8668162527599,22.383985883999998,124.968658,0.000172,0.56384,3.8,49.2,1.2486648918340895,0.9183252771224588,877.4,95.6,0.0,0.0,0.0,1064.2,0.0,0.0,4.0,0.0,0.0,155.6,77.4,0.0,0.0,0.0,4.668230572420832,3.5657403613920806,8.347373892953435,-179.1041310723941,26.003361686956318,17.820058,97.38778740126943,54.299628,0.7622889974802651,0.001414,21.122654956761032,1.0,25.16661761015913,1.0,0.4544676788853561,-0.6799869423712634,0.35001456725443175,-0.660018774526445,0.8205526151457905,0.4425449283619912,0.71837201004821,0.0,6.075039906210508,2.0,-16.22371121821778,-172.2682568830179,24.57108511117122,-304.55927827619917
10.0,5.0,15.0,5,19.130599999999998,226.4,0.05519999999999999,5.6,0.0,0.0,0.0,0.0,0.0,0.0,57.009640000000005,473.4,0.0,0.0,0.0,0.0,9.220596823291432,14.479247161123391,4.4930148132260035,0.22947543032040568,1.5897295737024582,-0.8693559785280588,0.15335823986880479,1.2708788742843753,-0.5199717659044509,0.3097564558843683,1.0362289340045892,0.07591542021423041,-1.413408610104605,21.071665178,125.013676,6.000000000000001e-05,0.5518,3.2,39.4,1.2610257067057193,0.9185848223742502,888.2,165.8,0.0,0.0,0.0,813.4,0.0,0.0,3.2,0.0,0.0,108.0,117.6,0.0,0.0,0.0,4.763042167695135,4.022850641975975,10.631489229752876,-154.5302652349872,27.70908549313969,19.95167,106.60138799660665,72.334015,0.7567547955937104,0.00228,19.112904709353273,3.75,26.076596513123484,1.0,0.8293819896881711,-0.15239292670185967,0.6766697413051105,-0.22320201054252736,0.8492362415247511,0.4424882196765386,0.7945915550312423,0.0,6.641942045849324,2.0,13.878800080198891,-179.41370872894882,-3.2473108504460173,-313.58315174472807
10.0,5.0,30.0,5,32.406279999999995,414.2,0.16216,14.8,0.0,0.0,0.0,0.0,0.00011999999999999999,0.2,90.66116000000001,719.8,0.0,0.0,0.0,0.0,8.285913841600182,14.484156719019012,2.98621035412432,0.5269732190040545,2.0826687268761837,-0.695958286164979,0.37314762356720105,1.8810079727906472,-0.3543644068045719,0.4392424932054281,1.7917279408361382,0.07586371264237804,-2.318957973596255,22.297863327600002,125.97433600000002,7.2e-05,0.696,4.8,50.0,1.8345690831828112,0.8913790249686585,1276.2,400.8,0.0,0.0,0.6,1542.8,0.0,0.0,4.6,0.0,0.0,125.6,271.8,0.0,0.0,0.6,4.266554219923422,2.98621035412432,-6.331847791874013,-179.67682713838406,29.25083985646372,18.549169999999997,110.33482940536797,74.689896,0.8133877324117946,0.00081,17.273530638383193,1.0,26.18958812483361,1.0,0.9606482570308673,-0.09195811569395736,0.7482314716991597,-0.18864128107528216,1.0202620088639824,0.44234272305093747,0.9764237566521846,0.0,9.822596469022901,2.0,-5.911966982907445,-179.7212204714553,-0.41988080896656754,-327.460714111472
10.0,5.0,45.0,5,43.015640000000005,392.6,0.42324,12.4,0.0,0.0,0.0,0.0,4.98016,83.8,176.38876,1015.6,0.0,0.0,0.0,0.0,7.168761223194973,14.47740139677964,3.6077306999456766,0.7855481751443965,1.8368531386361382,-0.2299344808784301,0.46785811303515584,1.4856980745037616,-0.22151341850691017,0.5343485941087154,1.542959681203639,0.07593457170147837,2.375482284781712,23.197835344799994,126.22941799999998,2.6000000000000002e-05,0.7826,4.0,50.0,2.065372331969826,0.9045736747301116,1500.4,708.8,0.0,0.0,187.2,1576.2,0.0,0.0,3.8,0.0,0.0,118.8,404.6,0.0,0.0,6.6,4.107919685020873,2.963965515553929,-15.268058738403676,-179.7635997870928,28.926845092373775,18.064282499999997,112.1386244749692,72.129215,0.7440186433351309,0.0002825,19.06609970556731,1.25,25.67000191233209,1.0,1.122716396114992,0.19743815430361267,0.8050943224906437,-0.16681740816904994,1.114813889561048,0.4424269798219819,1.0700644307498266,0.0,10.207350362502606,2.0,-12.174600972438327,-179.777417485673,-3.093457765965346,-319.6770389318858
10.0,5.0,60.0,5,41.01472,490.0,0.19228,8.4,0.0,0.0,0.0,0.0,0.0,0.0,456.86148000000003,1920.8,0.0,0.0,0.0,0.0,6.8948658952778334,14.47944582432508,3.4460505142162754,0.8219701630720941,2.044578452630903,-0.17181014159379557,0.29270488152547347,1.3346486969266842,-0.20816272519392923,0.5209947566427718,1.459383242073414,0.07591319582804949,-4.439426001721536,22.629146814000002,126.326622,8.999999999999999e-05,0.6863199999999999,4.4,50.0,1.6084506191006747,0.904005626267906,1284.0,651.6,0.0,0.0,0.0,2257.0,0.0,0.0,4.8,0.0,0.0,146.4,475.6,0.0,0.0,0.0,4.644389954802044,3.4460505142162754,7.056792164524322,-179.47043179017732,28.15200768551121,17.429262,113.04815092338322,77.694196,0.71129367300293,0.000332,25.120739039831616,1.2,24.54385670160887,1.0,1.2115634334876288,0.503394543853994,0.39672963320054505,-0.16528378931538773,0.8071838096049977,0.4425586538551488,0.8002053152428064,0.0,6.8038941904709676,2.0,5.952204753080426,-175.00051435029448,1.1045874114438905,-303.65579247785354
10.0,10.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48505,92.0,0.0,0.0,0.0,0.0,11.490564406782251,14.492344188113112,6.513840436142249,-0.0087556582872174,0.7088567205438248,-1.014999190351304,-0.015389711325378773,0.5620167072474276,-0.8136990617516562,0.13771435804450702,0.41815256845921644,0.07577819645584992,-2.975641275698837,14.758452369,100.75736500000001,9.250000000000001e-05,0.4983,2.0,36.5,0.9982412038860795,0.9519738526948104,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605411322562192,5.425088288190505,-29.880012632389104,-158.7404227968978,17.99227738178042,14.129850000000001,62.544211518620486,40.683385,0.5574364507559291,0.001175,17.66852630053615,1.5,27.46297638023475,1.0,-0.25396599993845165,-0.7058401418457527,-0.07200183718945624,-0.5834775646974327,0.5148389383632199,0.4436537942889588,0.4739651258271748,0.0,3.385113268608414,2.0,-39.25879420130547,-151.30281579230285,9.37878156891636,-203.5430606370291
10.0,10.0,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.450940890045118,14.488329902671765,7.486053372368022,0.052726801700131366,0.8230851584621893,-0.8497837453685205,0.02120364040258318,0.5605661632679768,-0.575261362146791,0.12895719907695627,0.2868463459148155,0.07581997566785567,4.075605181265422,14.605758458,88.65245999999999,3.7999999999999995e-05,0.49244000000000004,1.2,11.0,0.9937082255428642,0.969945585091379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,1.0,5,0.08164,3.8,0.018800000000000004,1.2,0.0,0.0,0.0,0.0,33.27084,173.8,338.00827999999996,899.2,0.0,0.0,0.0,0.0,9.946064243063168,14.480133973986216,5.505695520082252,-0.5364818369986218,0.7728438226319936,-1.445738084130945,-0.4936685504024173,0.6627104084634929,-1.1370004384620411,0.42710812763228245,0.8824091521734987,0.07590608752119754,-1.1949674444594713,16.6119199852,109.055374,0.000138,0.77748,2.6,26.0,1.2599669702321212,0.9423882498003356,203.0,70.0,0.0,0.0,663.6,899.2,0.0,0.0,0.6,0.0,0.0,114.6,52.8,0.0,0.0,3.8,4.433759604904716,3.9396166458723116,66.25225994250805,-178.06606312462296,21.18055804145315,14.869846666666666,78.22799302896526,42.38501333333333,0.8387818360784828,0.0038866666666666667,14.404401090544054,1.6666666666666667,28.095460149985644,1.0,-0.9482056601302947,-1.3521348559257458,-0.9447898396278855,-1.2806385917007563,1.0620333599629583,0.44416503369094595,1.050641478916668,0.0,3.988191445864049,2.0,0.3169453210583815,-179.05723025796965,65.93531462144965,-308.78909202643064
10.0,10.0,2.0,5,0.0,0.0,8e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.45312,137.4,0.0,0.0,0.0,0.0,11.332813932973997,14.474338087108071,6.813291428635196,0.043141257962347954,1.049356506653006,-0.8054720800773898,0.03682088564002362,0.762649170715559,-0.5104393465266295,0.1448387033789433,0.4258590192955471,0.07596663187818262,0.35962206818160214,14.759542086,100.67245,5.6000000000000006e-05,0.5029600000000001,1.8,17.4,1.0113511534562192,0.9611913645007787,0.0,0.4,0.0,0.0,0.0,137.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.83947231496339,4.11001025533319,36.728847455044296,-179.633678329248,20.004242911208152,16.35054,76.50567506550219,45.47234,0.5064414264919942,6e-05,13.737991266375548,1.0,25.97525473071325,1.0,1.355538182898346,0.9612140582844992,1.1738321739698605,0.8584182543093226,0.6930122450049782,0.4425217349129852,0.6491994177583698,0.0,6.142649199417758,2.0,24.28591207574135,-178.69468025549403,12.442935379302943,-353.8150681952634
10.0,10.0,5.0,5,0.0,0.0,0.00012000000000000002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.037640000000001,154.0,0.0,0.0,0.0,0.0,11.464291639218374,14.474381213719946,5.365052345855136,0.037196849278602985,1.0637388995119248,-0.8259459537998074,0.03158382297229568,0.9317543420749971,-0.4310909366997807,0.14654271732707208,0.6829408689317814,0.07596629939178742,-11.829596447483773,14.703251358,114.77650799999999,2.2e-05,0.50216,2.2,38.2,1.0024830565728486,0.9475723497195221,0.0,0.6,0.0,0.0,0.0,154.4,0.0,0.0,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.859694415806462,4.14963927562909,22.645854228801312,-152.24986940716406,20.258359066860596,16.103013333333333,69.6755340969232,47.69793333333333,0.6292044797073757,0.0015566666666666665,19.882627459570102,1.3333333333333333,25.377398016020624,1.0,0.5552382514975198,0.059679822368394565,0.3370596418258098,-0.20918588024814103,0.7016053049242017,0.44412881940407606,0.552671419076121,0.0,3.895742982311825,2.0,-17.10536374419388,-170.9805708062286,39.75121797299519,-188.9462023514828
10.0,10.0,10.0,5,0.00116,0.8,0.00124,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.108120000000001,156.4,0.0,0.0,0.0,0.0,10.961635007657614,14.489867994317299,4.872935761421183,0.14278452298889002,1.109130446929227,-0.6204032046925896,0.06868555685823852,0.8972269493507268,-0.3844699471215368,0.16556342341809352,0.7840610637979402,0.0758038721941573,-12.94004701515033,15.648274074399998,122.074992,0.00011999999999999999,0.50732,2.8,46.2,1.0129086780911292,0.950623820875591,4.0,5.8,0.0,0.0,0.0,182.2,0.0,0.0,1.2,0.0,0.0,2.8,5.4,0.0,0.0,0.0,5.200101505401033,4.5402463989092805,-25.953738141660672,-94.3254582099437,20.675070571279427,17.189989999999998,84.87567762460006,56.99939,0.60236681611672,0.001995,25.59996174136694,10.75,25.725897715278382,1.0,0.44613564386009624,0.1551106999158188,0.21411078425842514,-0.08430120072260743,0.6246997291436607,0.44407513257868203,0.558385049711422,0.0,3.7596179711092566,2.0,-7.853065191532389,-138.06156853220966,-18.100672950128267,-219.4693879593077
10.0,10.0,15.0,5,1.3060800000000001,46.6,0.009999999999999998,2.6,0.0,0.0,0.0,0.0,0.00484,2.0,38.09448,440.8,0.0,0.0,0.0,0.0,10.285905271141484,14.470757011732928,4.468193794819717,0.28173059919889903,1.9116617620496688,-0.6691138759124003,0.19117339128493813,1.6047233787321702,-0.3694323460394581,0.2460734653454531,1.14368421037085,0.07600424591122652,-3.5433628995659134,16.6381135592,123.074774,5.400000000000001e-05,0.56808,3.4,39.4,1.3388571702493468,0.9303603273786498,158.0,39.4,0.0,0.0,5.8,511.4,0.0,0.0,1.6,0.0,0.0,27.6,31.4,0.0,0.0,1.4,4.6703031147882195,3.8534197206416003,12.122560928802645,-179.55635512063,23.111718317131334,16.883235,91.97216716740255,60.05430750000001,0.7189634292898621,0.005112500000000001,17.341561490328218,6.25,25.76611379857149,1.5,1.1446934500097217,0.27139907650805783,0.9295672360999223,-0.04081554495420607,0.8804535823586707,0.4432077044841444,1.0103331708289387,0.0,7.670965939308002,2.0,-4.892745819566253,-155.1899300616626,17.015306748368896,-279.08584975457603
10.0,10.0,30.0,5,0.93812,45.4,0.03236,3.2,0.0,0.0,0.0,0.0,0.0,0.0,17.7064,262.6,0.0,0.0,0.0,0.0,9.483125173990556,14.475425122206289,4.997294585556508,0.3868141186520567,1.5039048875096428,-0.5961799644226399,0.19598669702050892,1.1291518876602222,-0.3157328951647701,0.25081913812356194,0.8360854020605648,0.07595535381731769,-2.3361948263172505,16.3528289424,125.02156199999999,0.00013,0.5669600000000001,3.0,50.0,1.3528044432058013,0.9193082143764162,74.0,139.0,0.0,0.0,0.0,374.2,0.0,0.0,3.8,0.0,0.0,12.6,119.6,0.0,0.0,0.0,5.007014193117317,4.211649048955969,20.289472785218383,-147.67220983520278,22.804712228021856,17.28835333333333,104.78034992333507,68.7358,0.572669422386696,0.0023799999999999997,19.36543943156352,6.666666666666667,25.29085239062778,1.0,0.8638118224401014,0.02433451953277956,0.637159335825349,-0.18166372884641765,0.759763648372206,0.44237012701305173,0.8568744028402296,0.0,8.37401874530485,2.0,5.150475702644491,-159.88375791191928,15.138997082573889,-299.9324382485748
10.0,10.0,45.0,5,0.23476,25.2,0.05619999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.70888,477.4,0.0,0.0,0.0,0.0,9.046638042708913,14.485006026734098,4.348564445367032,0.4731881509961086,1.4535051936473065,-0.39782760673314693,0.2126304141731416,0.9349788127173424,-0.24288021645526178,0.2669977303043258,0.9614289209651108,0.07585484433971962,11.228601549295018,16.3283201244,125.713976,0.00010200000000000001,0.59268,3.6,50.0,1.251559268996378,0.9120516937768943,84.0,236.0,0.0,0.0,0.0,555.4,0.0,0.0,2.4,0.0,0.0,17.2,200.0,0.0,0.0,0.0,5.107888307576437,4.348564445367032,-9.804425940332322,-177.11835159466423,21.81304959091957,16.979962,107.25145502563115,74.543974,0.5100368175830376,0.003182,24.43843988096343,6.2,24.878692115958337,1.0,0.7487007479239837,0.363063872554604,0.3061903904050967,-0.12414018392260587,0.6686620006189835,0.44308806073317025,0.7234872701015276,0.0,5.879981371256353,2.0,2.9147693199360787,-123.24820978896305,-12.71919526026839,-299.37997822549266
10.0,10.0,60.0,5,0.04816,9.4,0.11504,7.0,0.0,0.0,0.0,0.0,0.0,0.0,241.32608,1090.4,0.0,0.0,0.0,0.0,7.317001403356389,14.484333815284325,4.393995859841346,0.7566185914367527,1.6912943650027579,-0.19394281376679706,0.23916821061440946,0.9835379491920649,-0.2212804598179165,0.4216508026222575,0.9819428465202786,0.07586193431599667,2.37842815664452,18.0923726344,125.95724600000001,7.6e-05,0.68176,4.0,50.0,1.7381154204564537,0.8999806925302722,51.0,437.2,0.0,0.0,0.0,2218.8,0.0,0.0,9.4,0.0,0.0,17.0,349.8,0.0,0.0,0.0,5.036258595876107,3.850055269045818,5.185772932607582,-179.89353425487738,21.463711467522998,14.833892500000001,109.41536799718082,69.734445,0.5337219843351598,0.000225,26.549933804807775,2.25,24.22717358449419,1.0,1.052665282421806,0.3589717799679483,0.22276074464062923,-0.1778487762220542,0.6614323166091565,0.44212792905042814,0.7385768098501146,0.0,7.019569940955412,2.0,13.94225687657046,-179.71271451380156,-8.756483943962879,-349.540304220149
10.0,50.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.770924690346655,14.484746874756592,12.201888610438768,0.025943258822570626,0.3922418897349055,-0.37745497327690625,0.012904745499899862,0.23842519776207646,-0.2516567746761815,0.08423122730772444,0.10770427992086389,0.07585792387745566,-35.986674988032306,6.4993284972,38.908962,0.0,0.4983599999999999,1.0,2.0,0.9935875450524282,0.9681172292924014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71630195470469,14.495688941404886,12.268439220329578,-0.061329879643802036,0.29159949003483104,-0.4952313259900754,-0.03292988568254843,0.18604641981765457,-0.2842857435074657,0.08488178583822087,0.10634801440483353,0.07574301628782737,-5.538976169903467,6.496939125333333,37.80648,0.0,0.4952666666666667,1.0,2.0,0.9936232425578342,0.9706830704242947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.830983934668808,14.484228327339839,12.513666625532888,-0.03316890028039604,0.32470933929909707,-0.40608754255435675,-0.01677997391443502,0.20669514864524915,-0.25457029877654386,0.08343003231423085,0.102740698233175,0.07586347848842671,-5.165995428623112,6.4308379991999995,39.92946,1.2e-05,0.49795999999999996,1.0,2.0,0.9936238756450677,0.9684144521890884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.695452311536666,14.475207171222559,11.876296325576927,-0.01176499085865498,0.38662016890939765,-0.4188574167930253,-0.006536222397541121,0.24095168236924178,-0.262055225153239,0.08529129184269117,0.11442976473703988,0.07595754633241994,0.5704388234108144,6.4960146252,39.045883999999994,0.0,0.49332000000000004,1.0,2.0,0.9936930175362212,0.9706239267447264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791802911943615,14.458919014318647,12.488876080724971,-0.029234082869728718,0.35769786236245865,-0.376525703772794,-0.016920077257951683,0.22217171769473168,-0.25428337208560314,0.08390764896028172,0.1025158442737899,0.07612894987730348,-18.486545372611516,6.46296924,39.205549999999995,2.4e-05,0.49904000000000004,1.0,2.0,0.993597276230943,0.9671347013856012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,10.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.60385015028956,14.47993609920222,10.211264086417348,0.012243590361473818,0.5556776168146553,-0.40731123845160144,0.0016181482359286404,0.31669657023057574,-0.26436999124125343,0.0876317118395506,0.16811671196884154,0.07590819865507308,-3.11827740636827,6.6337495284,49.287004,6.000000000000001e-06,0.49368,1.0,2.0,0.9936611775059523,0.9698072859453113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,15.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.162499800400852,14.4865575914671,9.461896952276723,0.08988636449228067,0.6378809269306991,-0.3242053765318376,0.035735056803108164,0.3045248367251056,-0.20441817402130522,0.0947144068453284,0.18088270513764068,0.07583873875885686,3.4295547033234035,7.3232460824,63.892421999999996,1.8e-05,0.49876000000000004,1.0,2.0,0.9936391656553368,0.9703538607030454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,30.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672603282161209,14.48335020584309,7.5426927054753365,0.0757614547608964,0.6284898483616341,-0.36116034699495386,0.02332840964036616,0.30706542362963657,-0.20357495391446717,0.10769707681092977,0.280701620029509,0.07587247025814262,7.136497211019792,7.8699536892,97.09602199999999,0.0,0.49596,1.0,2.0,0.9937410540194748,0.9721401000362334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,45.0,5,0.0,0.0,4e-05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.352384429870364,14.487537276641337,6.921239623833992,0.10166892715263402,0.7440413615221152,-0.2959480220436858,0.02251371863617852,0.36403805794524835,-0.17883443990299663,0.12118379186172142,0.33424868149518383,0.0758284941912746,-12.582965268476624,7.9367826756,114.022752,2.0000000000000003e-06,0.49388000000000004,1.4,20.8,0.9936505055900943,0.9623059282113193,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,50.0,60.0,4,0.0,0.0,0.00155,1.5,0.0,0.0,0.0,0.0,0.0,0.0,31.9404,392.5,0.0,0.0,0.0,0.0,10.435835654876879,14.478768796309085,5.595973011414394,0.3470694284496759,1.117045597972452,-0.2999584708326217,0.06809991688182371,0.6305639454520142,-0.1746389727140754,0.20747025453356127,0.5374297053785528,0.0759203145685166,-16.13677805657717,9.292334290500001,121.6583775,4.25e-05,0.5578000000000001,3.25,49.75,1.4936461994230648,0.9218281920421697,0.0,7.0,0.0,0.0,0.0,520.0,0.0,0.0,4.5,0.0,0.0,0.0,6.25,0.0,0.0,0.0,5.569230669943825,5.146484379934878,-7.1702907058617065,-98.80914246631853,13.579604724483694,11.357976666666666,84.29355092031011,55.14036666666667,0.26487151800731024,0.00026333333333333336,26.16593146193712,12.666666666666666,23.570794236812855,1.0,0.9327838419052948,0.6957423696243779,0.2494916303132891,-0.12538869866476224,0.5184408315127487,0.4428658173195305,0.9362987775265376,0.0,10.060297261357706,2.0,-42.07194037256879,-130.65766856804598,34.90164966670708,-95.40289909993858
10.0,75.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0061700346773,14.482399670995454,13.168820749561718,0.0042054663320641806,0.35419697680787876,-0.3312907342742276,0.0024492809842882202,0.1936174715101811,-0.20043393673400306,0.08123414518231722,0.09192581558005648,0.07588231279646371,-56.520566203125384,5.285998922,31.145309999999995,0.0,0.50332,1.0,2.0,0.9935650582035521,0.9722665124362722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,75.0,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.030663656698504,14.49180556301865,13.208050279482435,0.00316688624104738,0.3016332371793737,-0.28430312454447515,0.0019251536686949798,0.1767486679147019,-0.18972261923438266,0.08092860300945151,0.09133052804902787,0.075783718671547,-47.51688483840398,5.262207941199999,31.81506,0.0,0.49795999999999996,1.0,2.0,0.993621235869313,0.9701177645626384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,75.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.971265960825438,14.484548624722231,12.831549066927233,-0.0105313755160112,0.3272011431784021,-0.3480584287290157,-0.005898369730284419,0.18867263141098492,-0.23097183215717704,0.08168698436926528,0.09692505441637309,0.0758596474985051,-54.87647670575029,5.291867481599999,31.273810000000005,4.000000000000001e-06,0.49192,1.0,2.0,0.993610836184731,0.9716027062265729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
